period,wave,question_text,answer_text,demo_category,demo_value,percentage,n_size
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,ערוץ עיקרי,עכשיו 14,24.12,170
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,ערוץ עיקרי,i24NEWS,47.37,38
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,ערוץ עיקרי,אחרים,20.69,29
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,ערוץ עיקרי,אין עיקרי,37.39,115
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,פוליטיקה,ימין,36.14,570
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,פוליטיקה,מרכז,46.48,213
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ כאן 11,פוליטיקה,שמאל,53.6,125
סוף שבוע,גל 17 במאי,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,כללי,סהכ,27.03,455
סוף שבוע,גל 31 במאי,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,כללי,סהכ,25.11,470
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,גלים,חיבור שניהם,26.05,925
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מגדר,גברים,26.48,472
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מגדר,נשים,25.61,453
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,גיל,18-29,29.07,227
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,גיל,30-49,25.07,351
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,גיל,50+,25.07,347
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,השכלה,נמוכה,21.43,98
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,השכלה,בינונית,25.99,177
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,השכלה,גבוהה,26.77,650
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,הכנסה,מתחת לממוצע,25.42,299
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,הכנסה,ממוצעת,28.51,228
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,הכנסה,מעל לממוצע,28.2,305
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,דת,חילוני,24.62,459
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,דת,מסורתי,30,310
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,דת,דתי,24.79,117
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,דת,חרדי,15.38,39
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,ירושלים,22.22,90
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,צפון,27.06,85
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,חיפה,21.7,106
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,מרכז,23.72,274
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,תל אביב,32.11,190
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,דרום,27.01,137
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,מחוז,"יו""ש",27.91,43
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,יס,25.12,207
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,הוט,26.84,190
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,סלקום,24.63,134
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,פרטנר,33.04,115
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,עידן פלוס,33.33,21
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,צלחת פרטית,33.33,3
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,סטרימר,27.12,59
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,פרי טיוי,25.64,78
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,אחרים,16.9,71
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,חיבור,לא יודע,23.4,47
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,כאן 11,32.19,466
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,קשת 12,28.04,592
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,רשת 13,37.76,392
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,עכשיו 14,26.87,268
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,i24NEWS,30.86,162
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,אחרים,32.64,193
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,צפייה השבוע,לא צפיתי,15.69,51
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,כאן 11,56.19,105
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,קשת 12,0,373
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,רשת 13,71.58,95
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,עכשיו 14,24.71,170
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,i24NEWS,42.11,38
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,אחרים,31.03,29
סוף שבוע,חיבור שני הגלים,"מלבד הערוץ העיקרי בו את/ה נוהג/ת לצפות, לאיזה ערוצים את/ה נוהג/ת לזפזפ במהלך הצפייה?",ערוץ קשת 12,ערוץ עיקרי,אין עיקרי,40.87,115
